temperature,humidity,mq2,mq135,Vibration,AQI_Level
30.4,95.85424234858533,646,1197,STABLE,Moderate
30.1,95.8971282390577,96,58,STABLE,Good
25.1,97.90975105410912,3726,861,STABLE,Unhealthy
33.6,97.77758500868092,1787,1375,STABLE,Unhealthy for Sensitive Groups
26.1,98.35188266201467,1810,996,STABLE,Unhealthy
27.3,99.5045554588393,107,68,STABLE,Good
30.4,98.74572426478753,793,1367,STABLE,Unhealthy for Sensitive Groups
31.8,95.3140198090243,3656,2946,STABLE,Unhealthy
29.11077846,99.14104892950895,99,82,STABLE,Unhealthy for Sensitive Groups
26.9,96.37950561213842,3996,2327,VIBRATING,Unhealthy
26.95193666,99.60881529478105,148,4095,STABLE,Unhealthy
31.6,98.39001487635444,865,2739,STABLE,Unhealthy
24.2,95.982564759952,499,321,STABLE,Moderate
30.9,95.1220227521524,557,548,STABLE,Moderate
28.2,97.01508508471274,79,82,STABLE,Moderate
33.0,94.48633371353819,732,831,STABLE,Unhealthy for Sensitive Groups
28.9,94.81822790020388,104,88,STABLE,Good
28.2,97.7568159516531,1070,872,STABLE,Unhealthy for Sensitive Groups
30.3,96.34357683946874,1585,1863,STABLE,Unhealthy for Sensitive Groups
29.1,93.81975133596423,47,93,STABLE,Unhealthy
31.4,94.6625503334104,168,176,STABLE,Good
29.6,96.78456465771129,521,913,STABLE,Moderate
29.3,97.25162659666836,102,83,VIBRATING,Moderate
29.83674595,96.708157754587,71,74,STABLE,Unhealthy
31.4,98.7361075016613,3359,3135,STABLE,Unhealthy
28.3,97.86308235183834,3643,57,STABLE,Unhealthy
26.2,95.76469660834687,495,2440,STABLE,Unhealthy
28.5,97.08088483641485,86,70,VIBRATING,Moderate
26.7,95.91304750885149,517,534,STABLE,Moderate
31.1,97.15184197806447,793,1180,STABLE,Moderate
29.16372421,95.60533958988941,47,92,VIBRATING,Unhealthy
25.6,96.6956945020115,2447,3584,VIBRATING,Unhealthy
32.7,97.46006340932765,820,1008,STABLE,Moderate
28.53181116,94.63964149467303,86,77,STABLE,Unhealthy for Sensitive Groups
28.5,93.96671807916114,70,149,STABLE,Good
27.0,96.9551424126508,149,84,STABLE,Good
26.0,94.12363109414713,226,83,STABLE,Good
28.8,98.28515166135145,863,1170,STABLE,Moderate
30.9,95.157734584981,1146,1838,STABLE,Unhealthy for Sensitive Groups
27.10035629,96.45016520215955,147,4095,STABLE,Unhealthy
28.59843514,97.61488528192608,84,82,STABLE,Unhealthy for Sensitive Groups
25.9,94.06215916497003,631,3888,STABLE,Unhealthy
25.9,97.92033451135407,59,171,STABLE,Good
26.71872912,98.99407728451713,44,94,STABLE,Good
28.24121156,93.305308408544,86,79,STABLE,Unhealthy for Sensitive Groups
28.68293158,97.50264839487389,49,106,STABLE,Unhealthy
31.5,96.40404088467756,352,3406,STABLE,Unhealthy
28.64274881,94.63109854519277,51,130,STABLE,Unhealthy for Sensitive Groups
24.1,96.49998816803162,234,102,STABLE,Good
28.57172833,96.87239139876601,86,81,STABLE,Unhealthy for Sensitive Groups
25.92963571,96.71577839691498,72,85,STABLE,Good
24.6,99.47221329186114,1121,1072,STABLE,Unhealthy for Sensitive Groups
29.7,93.7309378128445,3969,3655,STABLE,Unhealthy
31.4,99.22949546303437,902,2887,STABLE,Unhealthy
24.356607693227495,96.4792767109946,3370,309,STABLE,Unhealthy
26.0,97.3336787612963,63,94,VIBRATING,Good
28.3,97.09771955416338,133,164,STABLE,Good
28.4,96.4039544967222,87,77,STABLE,Unhealthy
24.5,98.54764027881403,956,4008,STABLE,Unhealthy
27.5,94.04203577337968,962,1197,STABLE,Unhealthy for Sensitive Groups
30.0,97.57207834301677,185,236,STABLE,Good
29.2,98.46442929754733,2391,429,STABLE,Unhealthy
25.67841192,98.99469360333285,71,90,STABLE,Good
28.46015394,97.94837755527749,51,126,VIBRATING,Unhealthy for Sensitive Groups
33.3,99.12521094381978,156,30,STABLE,Good
29.0,95.63152984741522,40,84,STABLE,Moderate
32.4,98.30708899431649,721,488,STABLE,Moderate
26.6,94.06886356598068,1129,1212,STABLE,Unhealthy for Sensitive Groups
32.7,95.29049315550738,4070,200,STABLE,Unhealthy
29.06440085,98.31254322438409,47,91,STABLE,Unhealthy
28.8,98.84757543017551,1768,1374,STABLE,Unhealthy for Sensitive Groups
34.05313068,96.84437677223518,97,59,VIBRATING,Good
26.3,97.20508593133609,176,187,STABLE,Good
26.6,92.76451727100819,3664,3758,STABLE,Unhealthy
33.8948119035224,97.67125431948652,4095,4095,STABLE,Unhealthy
33.8,96.65462709411932,479,706,STABLE,Moderate
28.9,98.28825219533728,341,3032,STABLE,Unhealthy
28.8,97.80447845073544,1229,1082,STABLE,Unhealthy for Sensitive Groups
24.6,98.17033307906117,677,3488,STABLE,Unhealthy
26.6,93.93478605625613,1123,1420,STABLE,Unhealthy for Sensitive Groups
32.4,97.97362735627279,108,3084,STABLE,Unhealthy
30.1,98.72155209647053,68,76,STABLE,Good
29.4,93.68468201089944,744,584,STABLE,Moderate
26.4,98.78375030557908,3160,473,STABLE,Unhealthy
24.0,98.08237729210971,833,832,STABLE,Moderate
30.3,93.67661670762871,953,725,STABLE,Unhealthy for Sensitive Groups
28.3,99.1728538759199,2889,897,STABLE,Unhealthy
25.8,97.07745697971629,200,172,STABLE,Good
25.0873380015061,96.0031276404355,4095,4095,STABLE,Unhealthy
33.3,99.3759891910336,718,1178,STABLE,Unhealthy for Sensitive Groups
28.1,93.47101805805015,95,47,STABLE,Good
26.5,99.36491892990784,746,1776,STABLE,Unhealthy for Sensitive Groups
26.2,95.15932728206144,831,3243,STABLE,Unhealthy
33.6,96.65555652266188,1359,1779,STABLE,Unhealthy for Sensitive Groups
26.7,97.50897187952918,64,95,VIBRATING,Good
32.3,97.57942076700901,503,3857,STABLE,Unhealthy
29.6,96.79773931252628,207,199,STABLE,Good
30.1,96.20689351962112,4058,1002,STABLE,Unhealthy
34.0,95.84860546278037,336,560,STABLE,Moderate
27.78929021514298,97.0435138258374,4095,564,STABLE,Unhealthy
28.0,98.7652184929452,2041,912,STABLE,Unhealthy
27.8,94.96170963295086,1440,857,STABLE,Unhealthy for Sensitive Groups
34.0,98.56739050182783,822,2043,STABLE,Unhealthy
30.3,98.5679751536239,487,576,STABLE,Moderate
29.54425023,99.15898602431777,59,88,STABLE,Unhealthy
30.1,94.14084447938896,326,2492,STABLE,Unhealthy
25.5,97.38936198010468,66,90,STABLE,Good
33.9,98.7477207394486,635,913,STABLE,Moderate
28.2102916,96.9718784070931,86,80,STABLE,Unhealthy for Sensitive Groups
30.1,96.32742817802068,95,57,STABLE,Good
25.5,98.97565368259274,401,3352,STABLE,Unhealthy
32.0,98.69624035406457,3512,631,STABLE,Unhealthy
33.8,97.7538765049408,3369,2582,STABLE,Unhealthy
29.0,99.7367840777161,46,88,STABLE,Unhealthy
24.2,96.98481615882707,408,2538,STABLE,Unhealthy
30.1,96.24057892280351,96,58,STABLE,Good
26.9,97.33499472098862,1479,1845,STABLE,Unhealthy for Sensitive Groups
29.8,96.03987780376262,953,1306,STABLE,Unhealthy for Sensitive Groups
33.3,99.28749665112447,346,3000,STABLE,Unhealthy
24.1,94.39054980173182,3621,338,STABLE,Unhealthy
27.2,98.81600110109926,1356,1056,STABLE,Unhealthy for Sensitive Groups
28.37321846,98.65325094451424,86,82,VIBRATING,Unhealthy for Sensitive Groups
24.1,98.05474875084079,223,106,STABLE,Good
28.0,98.39434981743611,181,88,STABLE,Moderate
30.0,95.43824818162418,639,1152,STABLE,Moderate
24.6,96.50417394960641,1247,1824,STABLE,Unhealthy for Sensitive Groups
28.5,96.36047298841939,746,2954,STABLE,Unhealthy
31.3,93.58892797859814,54,43,STABLE,Good
26.5,96.82624334120553,2406,3820,STABLE,Unhealthy
30.4,97.8431292454746,962,2907,STABLE,Unhealthy
29.9,96.47598812649935,1427,984,VIBRATING,Unhealthy for Sensitive Groups
24.1,97.59735669095733,752,1061,STABLE,Unhealthy for Sensitive Groups
29.03541467,95.47587371797522,46,87,STABLE,Unhealthy
28.1,95.64529136836298,643,2867,STABLE,Unhealthy
29.9,95.80671173204453,96,141,STABLE,Good
24.7,97.90871352295609,298,1044,STABLE,Moderate
25.6,99.4117486598359,1756,1840,STABLE,Unhealthy for Sensitive Groups
33.4,99.04591566076317,98,59,STABLE,Good
26.3,96.46989874962595,1607,1037,STABLE,Unhealthy for Sensitive Groups
33.1,96.31762724578178,4019,660,VIBRATING,Unhealthy
29.0,96.8616900112637,85,70,STABLE,Moderate
31.2,98.69539973887309,197,30,STABLE,Good
28.4,98.66426760086648,85,72,VIBRATING,Moderate
32.8,97.07544516673681,206,114,STABLE,Good
28.3,96.71756823807438,86,78,STABLE,Unhealthy for Sensitive Groups
28.1,97.1075187821639,427,784,STABLE,Moderate
30.2,96.42943171185517,2656,2593,STABLE,Unhealthy
28.36989907,96.9614737807345,85,79,STABLE,Unhealthy for Sensitive Groups
31.7,95.51458202123436,1521,903,STABLE,Unhealthy for Sensitive Groups
25.4,98.08890049597821,45,139,STABLE,Good
24.8,96.5256949969474,3931,973,STABLE,Unhealthy
26.7,97.31394617645799,45,92,STABLE,Good
27.8,94.10778715544546,3101,815,STABLE,Unhealthy
28.20656261,95.91164197324662,87,86,STABLE,Unhealthy for Sensitive Groups
30.6,94.89883043122941,146,221,STABLE,Good
29.5,95.8309277835453,2438,711,STABLE,Unhealthy
26.4,96.8136176342133,1658,907,STABLE,Unhealthy for Sensitive Groups
27.1,96.89481642943997,48,209,STABLE,Good
32.0,94.06380973582776,2726,3336,STABLE,Unhealthy
32.5,95.67971148085984,2231,3149,STABLE,Unhealthy
33.2,95.9433443332665,877,2305,STABLE,Unhealthy
33.2,97.77605604709369,95,59,VIBRATING,Good
28.3,97.42602309964578,86,75,STABLE,Unhealthy for Sensitive Groups
28.5,99.06453757521061,87,84,STABLE,Moderate
31.8,94.55235444914184,1504,1834,STABLE,Unhealthy for Sensitive Groups
26.2,95.56193341842018,81,100,STABLE,Good
28.8,95.93411881404494,207,84,STABLE,Moderate
29.3,96.11854132104993,58,177,STABLE,Good
28.2,98.47699960913498,77,71,STABLE,Moderate
24.0,95.38491578638023,3328,2750,STABLE,Unhealthy
31.9,96.84806374280195,157,88,STABLE,Good
28.6,98.6193941474538,86,81,STABLE,Unhealthy for Sensitive Groups
25.1,96.71349684656195,35,222,STABLE,Good
28.31902663,98.23947577935274,86,80,STABLE,Unhealthy for Sensitive Groups
25.9,95.69256041042604,73,85,STABLE,Good
33.4,98.41159744731763,441,360,STABLE,Moderate
27.1,99.27305602272799,3215,2851,STABLE,Unhealthy
27.0,97.04951401656032,3474,2482,STABLE,Unhealthy
30.4,91.00343139149989,663,733,STABLE,Moderate
26.9,96.13479791183529,850,1161,STABLE,Unhealthy for Sensitive Groups
25.0,96.43050474370725,926,1287,STABLE,Unhealthy for Sensitive Groups
28.22336507,96.09328487720626,86,81,VIBRATING,Unhealthy for Sensitive Groups
26.0,97.10111600792449,326,394,VIBRATING,Moderate
25.6,97.649152338023,65,89,STABLE,Good
29.4,97.78469875767973,69,89,STABLE,Moderate
31.2,98.54901156766834,1065,742,STABLE,Unhealthy for Sensitive Groups
33.8,98.47508716405619,400,2364,STABLE,Unhealthy
30.0,97.47294456887552,441,2670,STABLE,Unhealthy
28.1,98.70404263565518,441,1129,VIBRATING,Moderate
29.4,94.9474389398119,3392,304,STABLE,Unhealthy
24.4,97.89092645481098,1835,3743,STABLE,Unhealthy
25.5,98.35712108724118,2095,319,STABLE,Unhealthy
30.3,96.25217667012187,467,3161,STABLE,Unhealthy
26.8,97.47980102952135,366,833,STABLE,Moderate
29.5,96.30500744216319,2306,139,STABLE,Unhealthy
27.8,97.15460124778447,3084,102,STABLE,Unhealthy
28.33914286,97.17342547218217,86,79,STABLE,Unhealthy
29.4,96.60563155263098,1146,1802,STABLE,Unhealthy for Sensitive Groups
31.3,94.8108387853901,296,393,STABLE,Moderate
31.8,95.47713158582228,48,109,STABLE,Good
28.6,96.63949508282182,43,4095,STABLE,Unhealthy
31.8,94.44282678376504,367,2429,STABLE,Unhealthy
29.2,94.05990985153572,1562,821,STABLE,Unhealthy for Sensitive Groups
26.5,97.3500529786591,73,86,STABLE,Good
27.2,96.49361783452287,327,2392,VIBRATING,Unhealthy
32.1,96.54680574313677,728,412,STABLE,Moderate
28.2,99.15323006475063,1478,1066,STABLE,Unhealthy for Sensitive Groups
26.2,99.00313429916108,215,106,STABLE,Good
29.7,98.26515326301268,3037,2028,STABLE,Unhealthy
32.0,98.29269659366105,3748,2467,STABLE,Unhealthy
27.1,98.08193566334157,3015,942,STABLE,Unhealthy
34.1,98.91219231900675,97,60,STABLE,Good
31.8,95.2372558015125,3391,552,STABLE,Unhealthy
32.7,91.59905066721834,1756,1275,STABLE,Unhealthy for Sensitive Groups
31.9,98.64468848606967,443,4071,STABLE,Unhealthy
28.43042465,96.72689636887408,86,77,STABLE,Unhealthy for Sensitive Groups
24.2,97.70922063870054,329,837,STABLE,Moderate
32.6,96.53032212124332,51,218,VIBRATING,Good
28.23904769,98.21444462113874,86,83,STABLE,Unhealthy
28.4,97.2305809397569,3365,2256,STABLE,Unhealthy
28.3,98.91416806551753,180,84,STABLE,Moderate
31.8,96.26814579110182,985,1399,STABLE,Unhealthy for Sensitive Groups
30.770382832095805,99.1897898173365,4095,4095,STABLE,Unhealthy
30.4,99.40067180453556,3293,3517,STABLE,Unhealthy
25.4,95.52527680172572,42,63,STABLE,Good
27.0,95.15777303078062,520,917,STABLE,Moderate
28.36767353,97.6012219017143,54,130,STABLE,Unhealthy for Sensitive Groups
24.5,96.71932593479843,2120,692,STABLE,Unhealthy
25.3,98.38012291856683,292,818,STABLE,Moderate
32.6,94.56719876848503,269,826,STABLE,Moderate
26.74390769,98.60138756237191,43,94,STABLE,Good
25.2,94.65018549816514,112,127,STABLE,Good
29.0,98.93228636434876,39,79,STABLE,Moderate
27.1,96.98730103281115,100,95,VIBRATING,Good
24.3,98.91710469523677,1162,1704,STABLE,Unhealthy for Sensitive Groups
24.2,94.80208852876056,747,743,STABLE,Moderate
26.2,97.28169202308099,141,247,STABLE,Good
27.4,98.13750991228339,823,1716,STABLE,Unhealthy for Sensitive Groups
32.0,93.24435107821377,112,202,STABLE,Good
28.4395879,95.42109645960778,82,4095,STABLE,Unhealthy
31.2,98.35537584520354,427,677,STABLE,Moderate
29.8,95.76661094471332,96,78,STABLE,Good
33.1,98.60528528890774,3012,241,STABLE,Unhealthy
29.5,99.18032562550718,340,2676,STABLE,Unhealthy
27.4,91.81760250275457,177,144,STABLE,Good
32.2,97.88978613767607,215,197,STABLE,Good
32.1,99.28413540249568,207,224,STABLE,Good
26.5,98.96125441918365,974,2177,STABLE,Unhealthy
28.7,96.75587784807914,103,85,STABLE,Moderate
32.7,98.96884395247892,243,234,STABLE,Good
27.9,99.47434902841236,188,79,STABLE,Good
27.3,98.47696086962759,559,410,STABLE,Moderate
31.2,99.45354545962945,126,148,STABLE,Good
27.6,97.61156466768111,1661,904,STABLE,Unhealthy for Sensitive Groups
29.6,98.72703262390421,1947,942,STABLE,Unhealthy
26.4,97.40976179196483,159,175,STABLE,Good
27.7,99.41731429576039,533,3809,STABLE,Unhealthy
25.6,93.23210615087513,1973,965,STABLE,Unhealthy
29.2,95.08421482396069,196,90,STABLE,Moderate
29.96957535,99.41943611792435,70,78,VIBRATING,Unhealthy
29.83402097,96.93615211099193,67,80,STABLE,Unhealthy
24.9,98.90961508232529,1165,1554,STABLE,Unhealthy for Sensitive Groups
32.6,98.59211424654303,1524,1521,STABLE,Unhealthy for Sensitive Groups
28.3,98.09695872029444,2864,290,STABLE,Unhealthy
28.0,96.8474714037999,734,3973,STABLE,Unhealthy
29.0,97.69051720313487,597,1032,STABLE,Moderate
26.3,98.78559139714021,739,734,STABLE,Moderate
31.7,99.23126179890451,1150,1242,VIBRATING,Unhealthy for Sensitive Groups
34.1,96.51665766846787,97,59,STABLE,Good
28.5,95.67525959748885,839,544,STABLE,Moderate
31.0,95.09687939993394,817,1052,STABLE,Moderate
33.9,98.0903846591496,169,249,STABLE,Good
29.395588334645154,97.735139978034,4095,656,STABLE,Unhealthy
28.3,95.59932194100328,87,74,VIBRATING,Moderate
32.4,96.29014124783461,612,406,STABLE,Moderate
28.08867313589549,99.70094144960112,521,4095,STABLE,Unhealthy
29.3,97.29740077184563,756,1165,STABLE,Moderate
27.6,97.5955031712289,577,555,STABLE,Moderate
28.5,97.75031216954027,3122,3815,STABLE,Unhealthy
28.45208168,96.858881568029,85,84,STABLE,Unhealthy for Sensitive Groups
27.7,97.46202129362368,890,2560,STABLE,Unhealthy
30.9,95.85348725719419,369,1122,STABLE,Moderate
31.3,95.95948970193096,32,164,STABLE,Good
31.6,98.33386686013728,1976,834,STABLE,Unhealthy
24.9,95.27206531589022,620,3291,STABLE,Unhealthy
24.5,97.31640456044164,917,1546,VIBRATING,Unhealthy for Sensitive Groups
29.3,98.92669091011994,2233,227,STABLE,Unhealthy
26.8,98.33567716553054,2356,465,STABLE,Unhealthy
28.36862723,98.45466690716651,87,79,STABLE,Unhealthy for Sensitive Groups
33.3,97.36505197836976,815,1253,STABLE,Unhealthy for Sensitive Groups
28.4,98.62625931948082,458,1193,STABLE,Moderate
28.38297284,95.4804100253735,50,114,STABLE,Unhealthy for Sensitive Groups
32.0,97.60306498822295,886,1679,STABLE,Unhealthy for Sensitive Groups
26.6,97.2796071245781,4079,546,STABLE,Unhealthy
32.9,97.72205852896322,816,1407,STABLE,Unhealthy for Sensitive Groups
32.1,97.33913486393637,1016,1267,STABLE,Unhealthy for Sensitive Groups
31.0,92.72994836120012,272,1084,STABLE,Moderate
33.8,98.37912811494662,2663,674,STABLE,Unhealthy
28.23158216,92.7511430585243,86,83,STABLE,Unhealthy
28.2,98.09958376142818,87,87,VIBRATING,Unhealthy
32.0,95.7817582430747,587,807,STABLE,Moderate
29.3,97.59613711909373,66,76,STABLE,Moderate
32.7,98.06003426802032,1547,721,STABLE,Unhealthy for Sensitive Groups
26.4,93.19256819802459,155,56,STABLE,Good
27.7,98.94911711739161,1659,1879,STABLE,Unhealthy for Sensitive Groups
28.30424683,95.25768993059911,86,78,STABLE,Unhealthy
28.6,98.84900831467979,79,80,VIBRATING,Moderate
29.7,98.00614892860942,66,77,STABLE,Moderate
28.50916993,97.12966853998074,86,82,STABLE,Unhealthy for Sensitive Groups
27.5,98.30379237203688,1220,1153,STABLE,Unhealthy for Sensitive Groups
28.26556163,94.01812245960515,86,79,STABLE,Unhealthy for Sensitive Groups
24.3,98.43319775867425,2452,3324,STABLE,Unhealthy
28.0,98.42505182230629,3570,3741,STABLE,Unhealthy
25.6,99.07307201427724,846,1795,STABLE,Unhealthy for Sensitive Groups
29.5,96.55495261016235,74,83,STABLE,Moderate
29.11518719,96.48378055694799,47,95,VIBRATING,Unhealthy
28.4,96.75015347010904,184,81,STABLE,Moderate
28.46164351,95.71239657893027,51,127,VIBRATING,Unhealthy for Sensitive Groups
29.3,98.20398143328981,1133,1231,STABLE,Unhealthy for Sensitive Groups
26.4,99.29908917587703,247,248,STABLE,Good
28.4,96.7723752013601,85,76,STABLE,Unhealthy for Sensitive Groups
27.3,98.37412234608335,838,1458,STABLE,Unhealthy for Sensitive Groups
26.4,95.92877195281308,69,92,VIBRATING,Good
33.7,93.7080085747052,1498,1374,STABLE,Unhealthy for Sensitive Groups
26.6,93.8086011235659,69,126,STABLE,Good
30.1,97.9107855303017,843,1553,STABLE,Unhealthy for Sensitive Groups
33.8,96.08733149977357,1903,226,STABLE,Unhealthy
26.23482555,97.59587598416968,72,85,STABLE,Good
29.1,98.59305848110512,203,94,STABLE,Moderate
26.4,97.66394576023704,44,91,STABLE,Good
30.2,99.32063753706879,72,190,STABLE,Good
31.22854041,96.40569536862313,86,60,STABLE,Good
28.348871,97.18654400528337,87,78,STABLE,Unhealthy
32.7,95.29212739855679,720,1046,STABLE,Moderate
31.8,93.67156441042442,728,273,STABLE,Moderate
26.1,95.74674558398732,63,94,STABLE,Good
24.88890264,98.15260403356498,74,93,STABLE,Good
26.7,97.60243005638353,3706,479,STABLE,Unhealthy
25.4,98.31840799033341,1547,1082,STABLE,Unhealthy for Sensitive Groups
29.6,97.42951337081882,3374,553,STABLE,Unhealthy
29.4,99.15074902424956,263,809,STABLE,Moderate
25.1,97.93285589500394,882,1637,STABLE,Unhealthy for Sensitive Groups
24.3,97.08609772656774,617,335,STABLE,Moderate
30.7,96.60850381256562,3243,4045,STABLE,Unhealthy
30.6,96.45321532635623,868,1329,STABLE,Unhealthy for Sensitive Groups
26.7,98.2829591022882,46,95,STABLE,Good
30.7,97.49900378008995,1873,3213,STABLE,Unhealthy
31.5,97.51836834125382,3733,3741,STABLE,Unhealthy
26.9,99.3324555500354,911,1562,STABLE,Unhealthy for Sensitive Groups
28.50701962,93.62057728995563,86,83,STABLE,Unhealthy for Sensitive Groups
32.1,95.791700548678,247,122,STABLE,Good
27.7,97.87014215476934,235,164,STABLE,Good
25.7,96.38074901250076,53,238,STABLE,Good
28.70849573,97.7739760460665,64,4095,VIBRATING,Unhealthy
29.4,99.22893170696398,75,82,STABLE,Moderate
25.9,99.22547298520723,1336,744,STABLE,Unhealthy for Sensitive Groups
28.45401592,97.683952568301,90,85,STABLE,Unhealthy for Sensitive Groups
29.7,95.13171999263434,3081,3851,STABLE,Unhealthy
28.7,98.64717199009243,1649,1660,STABLE,Unhealthy for Sensitive Groups
26.9,98.23423635293818,44,92,STABLE,Good
24.0,97.2311293994393,3874,3496,STABLE,Unhealthy
31.9,97.7460091639274,3342,955,STABLE,Unhealthy
29.2,97.02731386847742,1722,1794,STABLE,Unhealthy for Sensitive Groups
28.86259058,96.77483424216861,55,87,STABLE,Unhealthy
26.9,97.97744384294322,215,228,STABLE,Good
29.8,98.83904554711074,165,229,STABLE,Good
33.9,97.22190740564123,2989,2721,STABLE,Unhealthy
28.3,96.15863192421119,85,75,STABLE,Unhealthy for Sensitive Groups
28.7,98.85316677540558,4026,3487,STABLE,Unhealthy
30.06664305,93.08834156509009,82,128,STABLE,Unhealthy
26.7,98.34480103618998,44,92,STABLE,Good
29.91479063239636,98.47717992337864,4095,861,STABLE,Unhealthy
30.0,95.29532660951249,3016,3338,STABLE,Unhealthy
30.1,93.94024604631106,96,58,STABLE,Good
30.2,94.04336206057077,98,44,STABLE,Good
32.2,96.0529415480375,260,2692,STABLE,Unhealthy
27.4,98.3518446943614,390,409,STABLE,Moderate
24.9,97.42597076352425,4078,2631,STABLE,Unhealthy
28.38654615,96.49700327629148,85,76,STABLE,Unhealthy for Sensitive Groups
32.8,97.01059458625974,2936,228,STABLE,Unhealthy
25.2,97.89409081662022,448,722,STABLE,Moderate
33.4,94.7907688120279,1645,1096,STABLE,Unhealthy for Sensitive Groups
27.8,97.66504740118665,540,732,STABLE,Moderate
28.4,95.94634980246276,1592,1487,STABLE,Unhealthy for Sensitive Groups
28.6,98.45133110635774,77,98,STABLE,Good
30.8,96.8183544319456,2313,757,STABLE,Unhealthy
24.6,94.41850898762753,927,1536,STABLE,Unhealthy for Sensitive Groups
25.5,97.02295911436757,3575,265,STABLE,Unhealthy
27.2,96.2759769047893,931,998,STABLE,Unhealthy for Sensitive Groups
29.2,98.57108822472071,200,90,VIBRATING,Moderate
33.1,96.14335663056295,593,775,STABLE,Moderate
31.2,98.15909591266177,136,247,STABLE,Good
31.7,94.75322870036744,1846,346,STABLE,Unhealthy
26.8,97.86538029856851,43,93,STABLE,Good
30.6,96.94693365548535,1121,1490,VIBRATING,Unhealthy for Sensitive Groups
33.3,94.70615858142413,199,57,STABLE,Good
28.4,98.62394131193754,84,79,STABLE,Moderate
24.4,94.19189288905697,1544,741,STABLE,Unhealthy for Sensitive Groups
28.0,98.84080213421592,1925,3604,STABLE,Unhealthy
29.2,97.33824775748306,185,97,STABLE,Moderate
28.4,98.49229006556627,85,70,STABLE,Moderate
27.6,95.77669726689402,1126,1943,STABLE,Unhealthy for Sensitive Groups
28.5513232,97.41379562859031,89,84,STABLE,Unhealthy for Sensitive Groups
28.7,96.27381337718876,85,72,STABLE,Moderate
28.9,96.16947456865122,339,3230,STABLE,Unhealthy
28.1,97.63614464674403,82,78,STABLE,Moderate
32.3,96.00843047306586,152,137,STABLE,Good
30.4,99.45647993250479,237,75,STABLE,Good
30.4,95.29393264603674,1819,239,STABLE,Unhealthy
25.2,97.0977712452524,986,1799,STABLE,Unhealthy for Sensitive Groups
24.3,95.64364132588948,700,763,STABLE,Moderate
31.2,96.79281972547447,76,2038,STABLE,Unhealthy
26.5,97.31853650727467,314,2867,STABLE,Unhealthy
25.8,99.33290857031626,71,85,STABLE,Good
26.5,99.16193109939891,1443,1808,STABLE,Unhealthy for Sensitive Groups
30.6,98.55939606119581,97,218,STABLE,Good
24.7,95.46962758228523,561,1037,STABLE,Moderate
29.3,96.27516508160477,319,2595,STABLE,Unhealthy
29.3,96.33026893184143,2355,3852,STABLE,Unhealthy
26.7,98.90297378267871,241,141,STABLE,Good
28.8,97.87473614690417,105,85,STABLE,Moderate
30.0,99.21465366848598,3842,419,STABLE,Unhealthy
28.30176273,98.76323455298552,86,81,STABLE,Unhealthy for Sensitive Groups
30.3,94.21503180098742,95,59,VIBRATING,Good
26.3254121,97.19051429177074,72,86,STABLE,Good
28.2,94.27996234285023,154,211,STABLE,Good
28.3,97.1205245891906,3584,218,STABLE,Unhealthy
30.2,98.26086373024044,3771,106,STABLE,Unhealthy
29.2,97.98414041392417,47,91,VIBRATING,Unhealthy
28.24331545,96.27320945524143,85,82,STABLE,Unhealthy
25.9,95.23857001479308,680,624,STABLE,Moderate
32.6,97.88755162122314,217,149,STABLE,Good
34.0,97.34207486798445,860,1576,STABLE,Unhealthy for Sensitive Groups
31.2,97.39809064965675,127,85,STABLE,Good
30.8,99.38250227183795,236,143,STABLE,Good
29.7,95.28847715820449,587,356,STABLE,Moderate
28.1,98.35746339467045,85,76,STABLE,Moderate
24.7,95.13823025967018,224,87,STABLE,Good
29.3,98.42440046340433,257,3595,STABLE,Unhealthy
26.4,97.72585478423962,54,222,STABLE,Good
31.9,99.4856988542551,2172,342,STABLE,Unhealthy
31.0,97.12587413285675,2717,276,STABLE,Unhealthy
25.2,93.94502283620159,2939,4088,STABLE,Unhealthy
29.5,97.98096214718755,66,76,STABLE,Good
28.1,98.70201630902709,781,253,STABLE,Moderate
29.9,97.0362304756761,310,2367,STABLE,Unhealthy
30.8,97.80517497623111,104,136,STABLE,Good
31.6,98.93296487890346,891,1767,STABLE,Unhealthy for Sensitive Groups
31.4,98.71385984586287,106,76,STABLE,Good
28.1,98.67541842146878,3071,358,STABLE,Unhealthy
25.2,92.77354521742171,290,884,STABLE,Moderate
28.9,99.42988112169968,3096,3127,STABLE,Unhealthy
32.8,99.28520959360128,1617,1868,STABLE,Unhealthy for Sensitive Groups
28.31595476,93.54348855571837,85,75,VIBRATING,Unhealthy
33.2,96.32247944670175,4024,816,STABLE,Unhealthy
29.6,99.38491360188746,76,217,STABLE,Good
29.22066804,99.45026575755496,47,90,STABLE,Unhealthy
33.8,96.66847534918222,3783,2307,STABLE,Unhealthy
33.2,97.11012231954206,310,533,STABLE,Moderate
26.9,97.16806610213564,851,1059,STABLE,Unhealthy for Sensitive Groups
34.0,97.76766453485394,3634,2372,STABLE,Unhealthy
29.1,97.3907847465806,47,93,VIBRATING,Unhealthy
32.1,97.96832507154775,121,2106,STABLE,Unhealthy
29.4,94.79849649459763,66,75,STABLE,Moderate
24.1,97.42518974609563,109,2670,STABLE,Unhealthy
27.0,98.01475838628029,1088,900,STABLE,Unhealthy for Sensitive Groups
28.6,98.107650402024,2552,2355,STABLE,Unhealthy
